Index,Civilian_Type,SR_Name_Eng,District/SAZ_Pcode,District/SAZ_Name_Eng,Tsp_Pcode,Township_Name_Eng,VT_Pcode,Village_Tract_Name_Eng,Village_Name_Eng,Latitude,Longitude,Victims
547,အခြေခံပညာကျောင်းသား,Mandalay,MMR010D002,Pyinoolwin,MMR010009,Madaya,MMR010009701,,Madaya Town,22.21036,96.10639,3
548,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010009,Madaya,MMR010009701,,Madaya Town,22.21036,96.10639,4
549,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010009,Madaya,MMR010009701,,Madaya Town,22.21036,96.10639,5
550,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,1
551,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,2
552,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,3
553,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,4
554,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,5
555,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,6
556,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,7
557,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,8
558,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,9
559,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,10
560,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,11
561,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,12
562,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,13
563,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,14
564,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,15
565,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,16
566,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,17
567,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,18
568,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,19
569,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,20
570,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,21
571,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,22
572,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,23
573,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,24
574,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,25
575,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,26
576,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,27
577,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,28
578,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,29
579,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,30
580,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,31
581,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,32
582,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,33
583,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,34
584,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,35
585,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,36
586,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,37
587,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,38
588,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,39
589,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007009,Taungoo,MMR007009701,,Taungoo Town,18.93953,96.43314,40
590,အရပ်သားပြည်သူ,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018007,Lewe,MMR018007701,,Lewe Town,19.63467,96.11007,
591,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,1
592,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,2
593,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,3
594,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,4
595,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,5
596,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,6
597,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,7
598,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,8
599,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,9
600,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,10
601,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,11
602,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,12
603,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,13
604,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,14
605,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,15
606,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,16
607,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,17
608,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,18
609,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,19
610,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,20
611,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,21
612,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,22
613,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,23
614,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,24
615,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,25
616,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,26
617,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,27
618,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,28
619,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,29
620,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu,MMR010010701,,Singu Town,22.54838,95.99655,30
621,အရပ်သားပြည်သူ,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018006,Pyinmana,MMR018006701,,Pyinmana Town,19.7361,96.20895,1
622,အရပ်သားပြည်သူ,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018006,Pyinmana,MMR018006701,,Pyinmana Town,19.7361,96.20895,2
623,အရပ်သားပြည်သူ,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018006,Pyinmana,MMR018006701,,Pyinmana Town,19.7361,96.20895,3
624,အရပ်သားပြည်သူ,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018006,Pyinmana,MMR018006701,,Pyinmana Town,19.7361,96.20895,4
625,အရပ်သားပြည်သူ,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018006,Pyinmana,MMR018006701,,Pyinmana Town,19.7361,96.20895,5
626,အရပ်သားပြည်သူ,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018006,Pyinmana,MMR018006701,,Pyinmana Town,19.7361,96.20895,6
627,အရပ်သားပြည်သူ,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018006,Pyinmana,MMR018006701,,Pyinmana Town,19.7361,96.20895,7
628,အရပ်သားပြည်သူ,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018006,Pyinmana,MMR018006701,,Pyinmana Town,19.7361,96.20895,8
629,အရပ်သားပြည်သူ,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018006,Pyinmana,MMR018006701,,Pyinmana Town,19.7361,96.20895,9
630,အရပ်သားပြည်သူ,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018006,Pyinmana,MMR018006701,,Pyinmana Town,19.7361,96.20895,10
631,အရပ်သားပြည်သူ,Sagaing,MMR005D009,Yinmarbin,MMR005017,Kani,MMR005017026,Ke Taung,Ke Taung,22.702681,94.75520325,
632,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,1
633,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,2
634,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,3
635,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,4
636,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,5
637,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,6
638,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,7
639,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,8
640,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,9
641,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,10
642,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,11
643,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,12
644,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,13
645,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,14
646,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,15
647,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,16
648,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,17
649,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,18
650,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,19
651,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,20
652,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,21
653,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,22
654,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,23
655,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,24
656,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,25
657,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,26
658,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,27
659,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,28
660,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,29
661,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,30
662,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,31
663,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,32
664,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,33
665,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,34
666,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,35
667,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,36
668,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002702,,Nang Pang Town,20.45493,96.90596,37
669,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002025,Inn Chan Kay Lar,Za Yat Gyi,20.48728,96.90648651,35
670,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002025,Inn Chan Kay Lar,Za Yat Gyi,20.48728,96.90648651,36
671,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002025,Inn Chan Kay Lar,Za Yat Gyi,20.48728,96.90648651,37
672,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002025,Inn Chan Kay Lar,Za Yat Gyi,20.48728,96.90648651,38
673,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002025,Inn Chan Kay Lar,Za Yat Gyi,20.48728,96.90648651,39
674,အရပ်သားပြည်သူ,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018002,Za Bu Thi Ri,MMR018002701,,Za Bu Thi Ri Town,19.76867,96.07261,
675,အရပ်သားပြည်သူ,Sagaing,MMR005D001,Sagaing,MMR005001,Sagaing,MMR005001701,,Sagaing Town,21.88008,95.96231,
676,ပုဂ္ဂလိကဝန်ထမ်း,Mandalay,MMR010D006,Yamethin,MMR010024,Pyawbwe,MMR010024701,,Pyawbwe Town,20.59472,96.05094,1
677,ပုဂ္ဂလိကဝန်ထမ်း,Mandalay,MMR010D006,Yamethin,MMR010024,Pyawbwe,MMR010024701,,Pyawbwe Town,20.59472,96.05094,2
678,ပုဂ္ဂလိကဝန်ထမ်း,Mandalay,MMR010D006,Yamethin,MMR010024,Pyawbwe,MMR010024701,,Pyawbwe Town,20.59472,96.05094,3
679,ပုဂ္ဂလိကဝန်ထမ်း,Mandalay,MMR010D006,Yamethin,MMR010024,Pyawbwe,MMR010024701,,Pyawbwe Town,20.59472,96.05094,4
680,ပုဂ္ဂလိကဝန်ထမ်း,Mandalay,MMR010D006,Yamethin,MMR010024,Pyawbwe,MMR010024701,,Pyawbwe Town,20.59472,96.05094,5
681,အရပ်သားပြည်သူ,Mandalay,MMR010D006,Yamethin,MMR010024,Pyawbwe,MMR010024701,,Pyawbwe Town,20.59472,96.05094,6
682,အရပ်သားပြည်သူ,Mandalay,MMR010D006,Yamethin,MMR010024,Pyawbwe,MMR010024701,,Pyawbwe Town,20.59472,96.05094,7
683,အရပ်သားပြည်သူ,Mandalay,MMR010D006,Yamethin,MMR010024,Pyawbwe,MMR010024701,,Pyawbwe Town,20.59472,96.05094,8
684,အရပ်သားပြည်သူ,Mandalay,MMR010D006,Yamethin,MMR010024,Pyawbwe,MMR010024701,,Pyawbwe Town,20.59472,96.05094,9
685,အရပ်သားပြည်သူ,Mandalay,MMR010D006,Yamethin,MMR010024,Pyawbwe,MMR010024701,,Pyawbwe Town,20.59472,96.05094,10
686,အရပ်သားပြည်သူ,Mandalay,MMR010D006,Yamethin,MMR010024,Pyawbwe,MMR010024701,,Pyawbwe Town,20.59472,96.05094,11
687,အရပ်သားပြည်သူ,Magway,MMR009D004,Pakokku,MMR009021,Pauk,MMR009021067,Kan Bar Hpyu,Ywar Thit Kone,21.550261,94.68888855,
688,အရပ်သားပြည်သူ,Sagaing,MMR005D001,Sagaing,MMR005001,Sagaing,MMR005001701,,Sagaing Town,21.88008,95.96231,
689,အရပ်သားပြည်သူ,Sagaing,MMR005D001,Sagaing,MMR005001,Sagaing,MMR005001701,,Sagaing Town,21.88008,95.96231,
690,အရပ်သားပြည်သူ,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018002,Za Bu Thi Ri,MMR018002701,,Za Bu Thi Ri Town,19.76867,96.07261,
691,အရပ်သားပြည်သူ,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018002,Za Bu Thi Ri,MMR018002701,,Za Bu Thi Ri Town,19.76867,96.07261,
692,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010000777,,Mandalay City,21.9894,96.0921,
693,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010000777,,Mandalay City,21.9894,96.0921,
694,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,1
695,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,2
696,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,3
697,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,4
698,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,5
699,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,6
700,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,7
701,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,8
702,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,9
703,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,10
704,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,11
705,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,12
706,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,13
707,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,14
708,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,15
709,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,16
710,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,17
711,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,18
712,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,19
713,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,20
714,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,21
715,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,22
716,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,23
717,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,24
718,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,25
719,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,26
